content,label,rating
Came in after we were ignored at another bar across the way and it was the best thing that could of happened... great happy hour and the fried chicken is to die for. Had a blast listening to an array of differebt music. will come back here for sure,1,1
"Beautiful venue! The disco ball upon entering is mesmerizing, and the bar/stage/bowling area is just great. The food and drinks are about the same price you'd pay anywhere else on the strip (on the higher side). The price to actually bowl is the only reason I didn't give this place 5 stars; way way way too expensive.",1,1
Love this place. Going during the day is fun for the whole family. My 6 year old loves it. They have a desk for locals make sure to ask for it. The couches are cool and comfy. They also have a huge restaraunt and it looks very cool for a music venue. Can't wait to see a show.   The fried chicken is delicious as well as the Stella cider.,1,1
"Amazing service! Seriously, I don't think I've ever been so picked up after.  Loved the Rock & Roll fries, but they're an acquired taste for sure. And the fried chicken...so good. Crispy goodness served with collard greens and mashed potatoes. The atmosphere is fun...a little loud next to the bowling alley, but it's not fine dining so it's not terrible.  Oh, and the adobo corn...get that!",1,1
"Nice addition to The Linq.  I want to hate The Linq but they keep adding great things.  A bunch of brand new bowling alleys, great drink and food service plus an awesome bar.  Tons of big screens everywhere which was great for watching hockey playoffs!  I'm a fan of this place.",1,1
"Came here to see Purity Ring & had some dinner at the bar prior. I had the pulled pork entree, which was a GIANT open faced sandwich. If you're looking for delicious comfort food, you've found it! Tons of pork piled on a  piece of amazing bread coupled with mashed taters & i subbed out the coleslaw for a mixed greens salad....YUM. I didn't want to stop eating and there was so much food. I didn't feel like carrying leftovers, so I was sad to bid my remaining food goodbye. That was a whole next meal :)  The venue as far as a show goes is pretty awesome! Small and intimate without feeling claustrophobic, Brooklyn Bowl is a great choice. There are 3 bars in the concert area and plenty off security and staff.  Getting out of the venue was a little hectic, bottleneck city! Overall, amazing. I will seek shows at Brooklyn Bowl whenever I'm in Vegas.",1,1
"Went to see Thievery Corporation 6/10. Nice venue with ample space and ease of access to bar areas.  The sound system was A+.  Prices for drinks were on par with The Strip.  All staff were friendly and helpful. Nice balcony area for smokers overlooking The Linq.  Bathrooms were tidy and equipped with an attendant who supplied a nice array of toiletries.    Brooklyn Bowl would get five stars if they provided more seating and tables in the venue area because, there's literally four tiny bar height tables each equipped with 2-4 seats. Besides these and the two bars, there are no other places to sit or sit your drink down (unless you rent a bowling lane).",1,1
"The food and the service were excellent.  I had reservations and arrived about ten minutes early, the hostess seated us right away.  Drinks and appetizers were quick and delicious.   The place was gearing up for a live band, most every weekend, and the crowd was lively.",1,1
"Came here with a group of friends to see The Green perform.. While walking up to BB we saw a huge line of people and got worried but that was just the line for the box office.. If you had already purchased your ticket, you were able to walk straight to the entrance and head up the escalators...   I really love the space of BB.. You are free to stand and listen to the music, get as close to the stage or as far away as you want, dance with your friends or go outside on the patio and hang out.. At one point one of my GFs and I were too drunk and wanted to sit down so we got a table in the restaurant section.. which BTW from our booth, we had a great view of the stage.. We ordered cheese fries which came out to be over $13 (a bit overpriced IMO) but service was friendly, especially the drink runner, Pons!  I will definitely be coming back to the Brooklyn Bowl and will hopefully be taking advantage of some of the bowling promotions that they do for locals~  HOT TIP: BUY YOUR TICKETS IN ADVANCE! It's cheaper and gets you in faster...",1,1
"A very hip place living in an up and coming area, The Linq.  Brooklyn Bowl has a very sleek and cool atmosphere with hard wood floors and leather couches.  And if bowling is your thing, they have some lanes to accommodate you.  The best thing about bowling there, is that you can see the stage from the lanes.  And you can watch any performance while you bowl.  Plus Brooklyn Bowl has giant screens at the end of the lanes that show the stage too.",1,1
"I really dig this venue. The Roots were playing on the night I went - I arrived early to start the night off with drinks and some of their famous fried chicken.   The fried chicken was top notch. Loved the seasoning on it. Probably the best I've had in this city (Note: Vegas isn't really known for fried chicken). Super juicy, but not too greasy. Real good combo with some beer (Magic Hat on tap) . Came up to $20 for 4 pieces of chicken, collared greens, mashed potatoes, and a slice of white bread. Wasn't too hungry so I shared it with a friend. Good stuff to munch on while waiting. You can either eat indoors or outdoors with a view of the Linq that's great for people watching.  As a music venue, it's really great too. It's just an overall fun atmosphere to be around. Plenty of bars, lots of walking room, and a outdoor 2nd story patio for some air. I also liked the fact that you can get away from the stage to some seats where you can actually hear conversations with company.  I didn't get to try out the bowling, but the alley looked really modern and trendy. More upscale than most bowling alleys that I've seen.  All in all, a really great venue that offers a lot to do. It looks like they have some great artists lined up to perform in the future. I'm definitely going to be dropping by here often.",1,1
This place is awesome.  I can hardly wait to watch The Roots there in January. Ticket prices are soo reasonable. Beers about 7bucks. This is definitely a spot to plan a day to.,1,1
"Best place to watch a concert, you can't beat the sound. If there is a type of music you like, regardless if you know the band, give it a shot. They have free shows all the time. The only minus is the drink prices.",1,1
"Cool spot ! Hands down a vegas gem . Didn't have much expectations for a bowling alley in Vegas and to my surprised this place was awesome . Super clean , socks available for purchase , and techy lanes . This place has a cool rock n roll vibe .",1,1
"I came here about three times. There are several bars located on both sides of a spacious floor with a stage for performers at one end. There is no seating so be prepared to stand.  Glow bowling, good food, great venue for bands. Bowling is a little pricey and it's goes by 1/2 hr instead of by game, but it's Vegas so it comes with the territory. They have their world famous fried chicken which I haven't tried yet. Above every bowling lane is a big-screen TV that plays the concert while you bowl. The only area that has seats (big comfortable leather couches).   Try to get your tickets online before the show and save some bucks.This place is  fun and not the huge arena experience. Oh check out the balcony too, there are seatings and great people watching area.  For a full night of entertainment, this is the place to be!",1,1
"Had one of the best weekends of my life at Brooklyn Bowl!!! What brought me here was to see Primus play three nights in a row during a weekend in May. Arrived early to beat the line and to purchase some merch. It was relatively easy to claim a spot near the front of the stage. The size of the GA area is nice, comparable to HOB. Drink prices are fair and it's a fun vibe with the bowling alleys off to the side. Food is also good, had the French Bread Pizza. Good times!!",1,1
"Located in The Linq, what do you get when you mix a a restaurant, a bar, a live music venue and a bowling alley? Why Brooklyn Bowl of course! Great food and good prices for the strip. This place is just a lot of fun, a must do in Las Vegas!Live it up you are in Las Vegas for cryin' out loud!",1,1
"I've been dying for a strawberry and rhubarb pie which seems like forever! I came across Pies N More just the other night, I walked in ( it was after closing time) and I ordered one pie. I knew I loved this place when I walked in after hours to be exact it was 15 mins after closing time and the employees were still happy to take my order and mentioned that they were closed on Mondays but would be happy to have it ready for Tuesday.  I went and picked up the pie today and it was exactly what I was looking for!!! The pie was FANTASTIC!!! I absolutely loved it! It brings me back to my childhood days of my mom making this same pie. I will definitely be back! The owner was very pleasant to deal with along with his employees who took my order the other night. I would highly recommend Pies N More to anyone looking for a great pie! Thank you Pies N More you've gain a regular customer and for a quick desert you took me immediately back to my childhood days when my mom would bake for us! You guys ROCK!!!!!",1,1
"I love pie, and I'm pretty darn picky when it comes to pies. I want to see a good crust first and foremost, and if I can find that I'm hooked. Well, consider me hooked!  To be honest, I wasn't expecting much from Pies N More. The place is in a rather unsightly strip mall, with a liquor store, a Goodwill and a dollar store. It's right next to a Pizza Hut carry out. I almost drove by instead of going in.  I'm so glad I did. I ordered two chicken pot pies, a cherry pie and an apple pie. They were all still warm from the oven and smelled amazing. The small chicken pot pie made a good meal for one person, and is comfort food at its finest. The cherry pie was my favorite, though the apple pie was good too.  I love the couple that run the business. It's a mom-and-pop shop, which I always want to support, and they seem really sweet and enthusiastic about the business.  There is no decent pie shop for miles around, so I really hope this place makes it.",1,1
"First time visiting here, will not be my last.   Had a slice of Peach Mango pie,  crust is amazing (reminds me of Marie Callendars crust).   Also had a old favorite, Chicken Pot pie,  delicious!   Service was friendly, family run business that makes you feel at home.    Highly recommended this place for a To Go pie or sit in lunch.",1,1
"Family run business with service with friendly that makes you feel at home    First time here after the Nielsen's Frozen Custard closed. S/W corner on Baseline and Power right next to a Pizza Hut carry out.  Lots of pies to try Cream pies: Chocolate Banana Coconut Raspberry Strawberry Fruit pies: Apple Cherry Peach Peach Mango Berry Berry (Raspberry, Blackberry & Blueberry) They also have Sandwiches and a special pie offer with a sandwich.  Next time we try the Chicken Pot pie & peach-mango.",1,1
"Excellent quality in pies and food. Made fresh and the owners have a real passion for quality, service and creating an experience that will keep customers coming back and telling there friends. Wishing you guys the best of luck as you deserve it...",1,1
Hot fudge pie was beyond wonderful !!!!   Took it to a pot luck and was a big hit.!!!,1,1
"We stopped in to have lunch and pie, what a wonderful surprise!  Great soup and sandwich and the chicken pot pie was perfect.  The chocolate cream pie was awesome, as well as the peach-mango.  Friendly service and cute atmosphere too, it is our new favorite place!",1,1
"Pie was really good! Tried several kinds - banana cream, cherry, peach, and berry. The service was quick and friendly. Food (sandwiches and soup) was pretty good, not great. Will order holiday pies from here from now on!",1,1
"I'm surprised by the negativity of the other reviews, but perhaps this place is better when you call ahead of time and set up a tasting. We were looking to place an order for about 14-15 pies for our wedding. I asked to try five flavors - the chocolate peanut butter, the berry berry, the chocolate raspberry, the coconut, and blackberry raspberry. They had all of them ready for me when I arrived, and they did not charge for the tasting. These aren't perfect pies - the judges on the Great British Baking Show would fault them for soggy crust in the berry pies and imperfect appearance. But seriously, they only charge $13/pie, which is an unbeatable price for good pies. The chocolate peanut butter mousse was particularly delicious, but they apparently don't make it all that often, so you would probably want to call ahead to order that one. I found the couple that runs it charming, and they were certainly very friendly to me.",1,1
Pies N More is on the s/w corner on Baseline and Power.  I loved Marie Callenders pies but they left AZ and now I have found Pies N More and it is delicious. Banana cream pie was served at my Bunco night.  One bite and you are hooked.   I'm picking up two pies for this weekend - girls weekend in Pine...  Enjoy...,1,1
"I ordered two spinach and cheese pies to go for a school event, and they were a great hit! Fresh made and delicious...thanks!",1,1
I love this place. The food is fresh and top rate. Coconut cream pie is my favorite and they make the best I have ever eaten. Service is friendly and accommodating. Am getting hungry writing this and think I will go back tomorrow since they will now be open on Mondays!,1,1
"I came here last Saturday after volunteering. My choice was the chicken Alfredo with breadsticks. Very pleasant, creamy taste. As soon as they finished preparing it, they brought it out. The downside to the place is the bus system. There is plenty of construction going around this area and I had to ask a passerby for help getting the bus. Therefore, I doubt if I will come back.",1,1
My favorite! Inexpensive and quick. All the dishes I have tried are wonderful. I really like the Fettuccine Alfredo!   Also the bruschetta is great! Fantastic!,1,1
Very friendly staff. Went during the week not busy at all. And foods good. Especially the breadsticks :),1,1
"I've only been here once, and it was good. I had the noodles that was basically Pad Thai with added chicken. Yum!",1,1
Pad Thai was excellent and my coworkers loved their alfredo as well.,1,1
Pretty good food every time. Nice staff a little pricey for somethings but the quality is good and the place is clean.  Alfredo okay....but not very flavorful.,1,1
Craving something good but can't decide between Italian food or Asian food? Then this is the place to stop at. Similar to Noodles And Company but more of a local twist that makes this place unique. Wide variety of foods to choose from and can be customized to fill your craving needs. Lots of space and service is friendly. Prices can range from $10-$13 average per person. Downside about location is that parking is curbside so be ready to look for parking.,1,1
"Went yesterday and was pleased.  Ordered the Thai Peanut noodles.  Lots of deliciously fresh veggies and the meat tasted great.  Plus, they were filling a huge catering order so the meal took a bit to get to me, so the manager brought me free breadsticks.  Most places don't even know you're there once you order and she sought me out, apologized, and brought me free sticks!  Great service!!!",1,1
"Gluten free options! First timer here and it was delicious.  You place your order at the register, select a seat and they bring your food out to you. We selected the outdoor patio because it was dog friendly and our dog was with us. The staff was very friendly and helpful. They even brought our dog water.   Beer and wine are available  We recommend the lobster ravioli!!",1,1
"As always, excellent food and excellent service! Love this place!! There's something for everyone. The food is cooked to your specifications too. I always take home half of my order, so it's like two meals for the price of one! Major deals!!",1,1
"Feel in love with this place in Charlotte. You can choose a wide option of items from the menu. I loved the Asian/ Thai flare that I could get here. No matter if you like Italian, Asian, or most any other ethnic taste....you can find it here.",1,1
"I have an addictive personality so once i find something I like I can't get enough of it. I found out about NBN at an office meeting that was catered by them. Ever since then it's been love at first sight lol. The pasta is fresh and made to order, not to mention there are so many options, from Asian to Italian dishes. All pasta entrees come with a breadstick. Portions are really good and so is the pricing. Appetizers are great too! I've had the tomato bisque with extra cream and it was delicious.Their salads are great too. There's plenty of options for kids as well. The space is pretty by so it's good for a group plus there is outdoor seating for sunny days. I've visited several times and it's turned into a family favorite. I've been pleased with every dish I have tried ( pasta campanelli, spicy Cajun pasta, pesto pasta, lobster ravioli, and the kids pizza - don't judge me lol. The staff is always friendly there's a points/ rewards system here so for every purchase you get points that ultimately result in 10$ of your meal once you reach a specific number (I'm not sure what it is) lol.",1,1
Love this place. The Padthai noodles are delicious. The prices are good for your wallet also.,1,1
The noodles here are just too good!!!! I love them and they're so delicious!!! The spicy Japanese udon and fettuccine Alfredo is delicious. I'm going back there today to try a different type of noodles. Highly recommended! Great price and great portions!!!,1,1
"This place is a small walk away from CPCC.  For a place that claims they have NOTHING but noodles, they had a pretty decent Greek salad. It was plated nicely, tasted pretty good (and fresh), and they added a little fusilli pasta to the top.  The atmosphere is open and quiet and the price is just right.",1,1
"We LOVE NBN! My husband is obsessed with the beef stroganoff and I almost always get the paid thai. We love the lettuce wraps & dumplings, too. We had NBN cater our wedding and all the guests raved about the food, too. We definitely recommend to anyone. We have never had bad service, and even when busy the food doesn't take long to come out.",1,1
"Service is great, good for a comfort food fix. Love the mac and cheese with grilled chicken.",1,1
"Usually one to avoid the chain restaurant or any place that screams concept, I was pleasantly surprised by the wonderful experience I had this evening at Nothing But Noodles on Elizabeth Avenue near CPCC.   After a very long week of work which ended in a very long Friday, my husband and I wanted a quick and painless dinner so after seeing a coupon in one of the weekly mailers (the mailers that usually sit on the counter until the coupons are expired) we decided to run out for a ""buy one get one free"" bowl of noodles.  We both ordered the rice noodles with peanut sauce and split some pot stickers.  The service was fantastic.  The cashier was very nice without being saccharine even offering to explain the menu and ordering process.  The restaurant was impeccably clean with a sanitation score of 101.5 and not a spot of dirt anywhere.  Even the back of house (although there is really no back of the house as the kitchen is fully visible) was shiny and orderly.  Someone on staff was cleaning the entire time we were there.   After we grabbed our drinks and sat down a server/bus person brought out our pot stickers.  We ate a couple and then started on the noodles.   The noodle portion was enormous with a flavorful homemade sauce and fresh vegetables.  A must have is the Key Lime pie.  It has a great crust and although the flavor is obviously key lime the creamy pie does not leave you with a perpetual pucker.  We noticed that they also offer homemade cotton candy for the kids which along with the other very kid friendly menu options, non-smoking atmosphere, unobtrusive music and pleasant lack of TVs' makes this a very family friendly restaurant.  All of that aside it was the customer service and attention to detail that made our experience truly remarkable.  The owner of the establishment was present and working at closing on a Friday night.  He takes pride in his restaurant and has obviously passed that on to his employees.  It is really refreshing to know that a business owner cares.   Thank you Todd and the rest of the staff at Nothing but Noodles for an unexpected pleasure.  You really turned what was supposed to be a quick bit to eat into a great evening out.",1,1
"Good and fresh served noodles. Will definitely try other items in my next visit. The noodles are delish with or without the protein, which cost extra",1,1
One of my favorites!! I love the Asian Thai peanut noodles. Its es spicy!!!! My husband got the beef stroganoff and it was great!!! The atmosphere is casual. Sweet tea is so good.,1,1
"This place makes an awesome simple salad. Asian salad has cilantro, carrots, crunchy noodles and an awesome sweet chili sauce. Full size salad is a big amount, half will probably suffice next time. I'll be making this a destination once a week for lunch in between classes! Be sure to use your student discount :-)",1,1
I'm a huge fan of NBN!  It's one of my favorite spots for take-out now that Elizabeth Avenue is finally open and free from construction.  I usually stick to the Asian menu items and I am always pleased.  The food is fast and fresh (so making substitutions and/or additions to your dish is easy) and the grilled chicken is delicious!  Make sure you order a chocolate chip cookie to round off your meal...they warm them in the oven for you.  YUM!,1,1
"The selection of food was not just limited to noodles, being that I have eliminated carbs and meat for Lent, I was still able to enjoy a tasty, healthy well seasoned lunch. I definitely recommend the Asian salad and tomato bisque soup, absolutely delightful. I also had the lettuce wrap, no chicken extra veggies. Yummy! The staff's service was spot on, will definitely recommend and return.",1,1
Spicy Cajun pasta is a must and bread sticks are almost on par with Olive Garden. Also saw Hornets star Cody Zeller here who makes Millions of dollars so its gotta be good if a millionaire goes here before a game,1,1
"My little cousins rave about Nothing But Noodles, and beg to eat there most days after school. I was surprised how good my meal was from this VERY kid friendly place. I had alfredo and added 3 veggies (only $.99), can't pass that up! My little guest had the infamous Butter Noodles...I think thats what all the kids get. lol Nice place for a quick meal, can't wait to get back!",1,1
"They were closed and welcomed us inside with open arms. That's a business doing it right.  8:07pm. The roommate and I ventured here after yoga and errands. The door was locked because they closed at 8pm. The manager came running to the door and said please come on in and order. I worked in service industry a long time. I would've never made eye contact and walked far away from the door. I know, I'm awful. Heck, we were just turned away next door at Earl's because their kitchen closed at 8pm.   There's a lot of options on this menu. The manager recommended choosing from the Asian or Italian section. He also thoroughly explained the dishes and answered all our questions. We went with the Basil Pesto (add meatballs), Spicy Japanese Noodles, Potstickers, Bruschetta, and the Spicy Cucumber Salad. Everything was good. This may sound weird, but my favorite out of all of it was the salad. I loved the flavors.   Things to know: these are pretty good sized portions for the price. You can easily make two meals out of a bowl. Noodles has a gluten free menu and is also kid-friendly. During my latest visit here, you could get a free drink if you checked in on Yelp. Parking is available on the street and in the lot directly across from the restaurant.  That's pretty neat alert: Nothing But Noodles does a lot of fundraising efforts with local schools and organizations. They've donated over $240,000 in the last eight years.",1,1
"I go to school at cpcc and this is such an awesome place for lunch. It's really spacious and clean inside so you won't ever feel crowded or feel rushed to eat your food so someone else can have your table.   Stuffed shells and fettuccine Alfredo was pleasantly really good. Service was also great and if you're a student they'll give you a student discount!   Skip out on the Lobster Ravioli, it's claimed to be spicy but it's just an overall weird overdosage of Cajun seasoning taste.",1,1
The pasta here is delicious. I like the pesto option. There are several different types of pasta to choose from. Service is very good and friendly. The cost is low given the quality of the food. I'm a regular here and will continue to be.,1,1
This place is great. If you like Noodles & Company then you will definitely like this place. This place is just better. I ordered the Spicy Japanese Noodles with chicken. This was my first time here and everyone was nice and patient with me when taking my order. Will definitely come back to this place again. Looking at what some other folks ordered I can definitely say that you can't go wrong with anything that you get here. They also have a gluten free options for their dishes as well.,1,1
We dined there Friday night. All 10 of us were happy with our food! I tried a salad for something different it was delicious and huge!,1,1
"I had to visit twice before I wrote a review to make sure what I experienced the first time was real. Well it was.  Took my wife here for the first time, promising a tasty, healthy meal. She was not disappointed. The whole building smells incredible as soon as you walk in. With unlimited choices of combos being able to add any protein to any noodle dish or salad is great. Great local art on the walls, and a general cozy feel.  You order your food, get a number ala Showmars or McAllisters. They bring it out, very happily. All the workers genuinely seem happy, which is rare.  Great spot for lunch, although might be a bit pricey but for the quality, as well as quantity (usually 2 lunches worth) it is well worth a visit to this once ghost town of a road as construction all but shut it down for almost a year.  Something for everyone, even veggies, you're missing out for not having been here.",1,1
Delicious. The vegies were fresh and the noodles were good. I was in the area and this was a good choice to try. I am glad I stopped in.,1,1
"Nice ""fast food"" style place for . It's a mix of Asian and Italian which isn't very common from what I've seen. Value is really good for the portion.",1,1
"I absolutely love this place.  My mom and I eat here at least once every time I'm home from college.  I'm a super picky eater, so the fact that they have ""buttery noodles"" on the adult menu is a HUGE plus.  I have to order off the kid's menu way too often.  I'm also 21. Their prices are very reasonable and the service is super quick! Check this place out!",1,1
"I love pasta and I love NBN! This place is wonderful and has such a variety. I want to try everything. My favorite and go to is the Spicy Cajun Pasta with Mushrooms and Zucchini/Squash. YUM! They are always so quick to get my order out. Today I was given the wrong order and before I even got to my car, the sweet girl behind the counter had chased me out to my car to tell me and allowed me to pull my car around to the back and delivered it right out to my car so I didnt have to go back in. Talk about customer service! How sweet! Their bread sticks are delish as well!",1,1
so i had a bday giftcard but it was for another noodle place she signed me up and gave me a free dessert anyway (which was the peanut butter pie GREAT) when i sat down to dine in i made my drink and went to table (i was in front) but soon as i grabed  it it wasted everywhere the lady from back came over in .2 seconds and cleaned it up. gave me a cup and silverware but wet sign out and everything she was on it,1,1
"Wow. So many noodle options. I got the Japanese noodles, which were ok. Big portion too.  Seems like this is the kid/teenager hangout, so it's rather loud.  Don't forget the Yelp check-in for a free drink.",1,1
This place has never disappointed. Good amount of food for a great price. Spicy Japanese Noodle is great as well as the rest of the menu. Enjoy!,1,1
The restaurant I originally wanted to go to was closed so we decided to eat at nothing but noodles. I'm really glad we chose to eat here. It worked out well that the restaurant  is fast casual so we were in and out fairly quickly. I had the spicy Japanese noodles with shrimp. It came out nice and hot and cooked well. It had a nice kick but was not too spicy . The veggies were not mushy and the shrimp were delicious. I love udon noodles and that was the big reason I ordered this dish. It's served with lime which adds a good acidic twist. I wish they had a location where I live in Winston Salem.,1,1
"The food was good and good portions for the price.  But most importantly, the customer service was excellent! !",1,1
Extremely happy to find a cheap restaurant with a Gluten-Free menu. I was pleasantly surprised with the number of options that I could actually enjoy. Yeah for Mac&Cheese !,1,1
"I don't know how I never been to one of this noodle only places but I'm happy I finally got to experience it at Nothing But Noodles. I bought a few Groupons for this place since any carb is a friend in my book and was excited to see what it was all about. I love the variety and how you can get Asian, Italian, American style dishes and add protein for only $2 and some change. I went with the Chicken Pad Thai since I'm an Italian girl and wanted a break from anything involving oregano and garlic. It was tasty (but not authentic pad thai like you would get at a thai joint) and a HUGE portion. I had a bowl for dinner then had leftovers today so even though it comes to about $9 a meal, it really can be two meals. They were quick with my order and it was only a 5 minute wait for carry out. And they have the big, clear to go cups (think Starbucks), I don't know why but those make me happy and any place that has those gets brownie points from me. All in all, a great place to check out if you're hungry and want something satiating.",1,1
Great food for a great price. Never actually ate in but the to-go system is pretty good and the food is always delicious.,1,1
"I am so glad that I just found out about this place now.  I am a breadstick lover and they sell breadsticks, 5 for 92 cents.  Delicious, delicious breadsticks.    I ordered the mac and cheese, filled up my water cup, found a table and within a few minutes they brought my delicious cheesy pasta to my table.  That pasta was enough for two dinners.    I will be going back here for the breadsticks, and the breadsticks and did I mention the breadsticks?",1,1
"I really like this place. Yes, it's standard noodle place, but I eat here whenever I'm in Stonecrest. Its sit down as well as take out. I'm not sure why one $ is listed because a meal and a drink will run you above $10. So it's a bit pricey for what you are getting, but I can't find noodles as good anywhere else. I always get the Pad Thai noodles with beef. I've tried some of the american dishes as well but I always go back to my favorite. Definitely give the place a try",1,1
"Despite all the crazy construction on Elizabeth Ave that never seems to end, we ventured out to Nothing But Noodles for dinner.  We had tried the chain's other location in Stonecrest and enjoyed it much more than its competitor, Noodles & Company, so we thought we'd give this closer location a try.  Needless to say, it was definitely satisfying.    I tend to steer more toward the Asian dishes because they're not something I normally make at home.  This time, I tried the Spicy Japanese Noodles.  The sauce was divine.   It had so much flavor and complemented the extremely thick noodles nicely.   And the portion size was ""just enough"" to fill me up without making me too full.   My partner tried the Southwest Chipotle Pasta.  It was very creamy and full of flavor, too.  He said it was missing something, though, so when I gave him the mushrooms from my dish that I didn't want, he discovered that's what it was missing, so it all worked out.    The restaurant also had a great atmosphere.  It was very spacious, modern, and clean.  The service was fantastic, both at the register and at the table when the dishes were served and cleaned off.  This isn't a full-service restaurant, but they do bring your dishes out to you steaming hot (yum!) after you order at the counter.    We're definitely going back...",1,1
"WOW! I can not say enough great things about this place. My brother and I went there last night (11/10/12) before a show across town at The Fillmore. I was hesitant to drive across town and recommend a restaurant that I've only been to one other time. On top of that, he tends to be extremely ""'picky"", when it comes to food.   Long story, short, we each had a meal and a salad. Mine topped with shrimp and my brothers topped with chicken. Everything was fantastic!  I would like to give a personal ""shout out"" to Luis (not sure on the spelling?) The past two times I have been to this establishment, his customer service has been above and beyond. My brother and I even had a chance to chat with him, after he cleared our table. The owner is blessed to have him.  HIGHLY RECOMMENDED! Four thumbs up!!!!",1,1
"I love Nothing But Noodles! It may seem pricey, but I always end up bringing home left overs and adding three veggies for $0.99 or two bread sticks for like $0.50 is awesome. I have enjoyed everything I've ordered (and tasted off of other's plate's) with the small exception of their Mac -n- Cheese. Capatelli Primavera, Spicy Japanese Noodles, and Chipotle Pasta are my favorites! Yummy! I'm usually here 2-4 times a month.",1,1
"The entrees are HUGE, I normally split an entire with my spouse because they are so large. The bread sticks are literally melt in your mouth. I think the price point is really great for the quality and combinations that are available. The restaurant is always very clean and orderly as well. They do student discounts for CPCC students!",1,1
"Loved it!' Didn't think I would. I saw the menu and was gonna leave until bf said he'd try it. Glad we did. They actually have more than noodles and I saw Italian food on the menu, but that would be blasphemy as an Italian from New York to order that here. They suggest you look at menu and know what you want when you come up to counter to order. We decided to split the Pad Thai and you get a choice of meat, chicken, or shrimp to add if you want. We chose beef. We also ordered the Cucumber salad. We chose a drink and I picked a little bottle of Pinot Grigio and he chose beer. You pay, take ur number card and sit down. They bring it to your table. Let me tell you, the portions are big enough to split if you want. Pad Thai was delicious!! Perfectly cooked noodles, great spice and flavor, texture and the beef was tender enough to cut with a fork. Cucumber salad was huge and had carrots, red onions, cilantro, tomatoes, slivered almonds, and what looked like romaine, shredded mozzarella, (odd but ok) and iceberg lettuce and slaw. Dressing was Asian and light, needed a little more flavor but so good. I can't wait to go back! Great little place for fast, cheap, and flavorful.",1,1
"Been here a few times, but sat near or at the bar to dine. I enjoyed the atmosphere and food. I had the burgers, pizza or honey sesame chicken plate during my visits, to which I enjoyed each. The staff was always friendly and attentive. You can always walk to other places nearby if this place doesn't work for you.",1,1
Best place for drinks and food. A lot of fun and good times. You can meet a lot of people from different countries there very interesting. Services great all around.,1,1
HUGE RENOVATED PATIO! Smoking and Nonsmoking.. T.v's and outdoor bar! Heated as well for cool nights.  Awesome staff!,1,1
"Been here a handful of times in the last few months.  Food has always been great, staff is generally friendly, but the place could get ridiculously busy and then the service is lacking quite a bit.  Steak fajitas are excellent, and the mini brownie is a perfectly way to finish the deal.  4/5 stars because the menu is awesome, food is excellent, but the service isn't great especially when they're busy.",1,1
"Very good as usual! I love that they have added their gluten free tags on the menu and vegetarian ones as well! I had the gluten free steak And frites! It was absolutely Amazing!! The fries were dusted in Parmesan and herbs while I ordered the mushroom  sauce over my steak! It literally melted in my mouth! I wasn't very hungry, but I practically Licked my Plate lol My husband enjoyed his dinner, My kids ate all their food! We had fun scribbling all Over their table Covers and all the Tvs which have different videos playing which kept the kids entertained! The staff were good, except the wait to be seated which sometimes can be a drag... everything is really good",1,1
"A co-worker took me there for a ""going away"" dinner since I'm moving. The service is okay. Nothing miraculous but we weren't ignored either. I had the Buttered Sirloin Steak done medium with Vegetables and Garlic Mash Potatoes. The steak was perfect! Had that nice stripe of pink through the middle without getting too rare or well done and the mash potatoes were delicious and cream. Only wished that they had given more vegetables with the dish.",1,1
Love coming here. Been going there for a while now and the service is amazing. They treat you right and make you feel like home. I love the tofu fajitas and the poutine they have. I will definately still come back.,1,1
"This place was certainly busy for a Wednesday and looks like a great place to hangout. This place is known for chicken fingers according to their menu. So I got that with poutine fries. The chicken was sooo fresh and it was sooooo yummy. I also got Rickards red which I really like. I wish we have this in the US. Not sure if they had a smaller size, but they served me XL sizes. I also love the american 90's pop and r&b. Really sets a cool atmosphere. Cheyenne was also a great and pleasant server. I had a great experience here. I wish I had more time in Canada so I can return back here. This place was certainly BANGIN'!",1,1
